Name:/dev/tty0USB/relay Value:0 State: [true true] Message:  
Name:/dev/tty0USB/relay Value:0 State: [true false] Message:  
Name:/dev/tty0USB/relay Value:0 State: [true true] Message:  
Name:/dev/tty0USB/relay Value:0 State: [true false] Message:  
Name:/dev/tty0USB/relay Value:0 State: [true true] Message:  
Name:/dev/tty0USB/led Value:76 State: [false false] Message:  
Name:/dev/tty0USB/led Value:58 State: [false false] Message:  
Name:/dev/tty0USB/relay Value:0 State: [true false] Message:  
